date,place,subp_credit_all,subp_credit_coc,subp_credit_whi,debt_in_collect_all,debt_in_collect_coc,debt_in_collect_whi,median_debt_in_collect_all,median_debt_in_collect_coc,median_debt_in_collect_whi,avg_cc_util_all,avg_cc_util_coc,avg_cc_util_whi,stud_loan_del_rate_all,stud_loan_del_rate_coc,stud_loan_del_rate_whi,cc_del_rate_all,cc_del_rate_coc,cc_del_rate_whi,auto_retail_loan_del_rate_all,auto_retail_loan_del_rate_coc,auto_retail_loan_del_rate_whi,mortgage_del_rate_all,mortgage_del_rate_coc,mortgage_del_rate_whi,afs_cred_all,afs_cred_coc,afs_cred_whi,del_afs_credit_rate_all,del_afs_credit_rate_coc,del_afs_credit_rate_whi,median_credit_score_all,median_credit_score_coc,median_credit_score_whi
4/1/2020,54031,34.65,n/a**,34.65,41.09,n/a**,41.09,1479,n/a**,1479,22.44,n/a**,22.44,n/a*,n/a**,n/a*,3.37,n/a**,3.37,2.35,n/a**,2.35,6.78,n/a**,6.78,6.44,n/a**,6.44,n/a*,n/a**,n/a*,663,n/a**,663
4/1/2020,54033,28.11,n/a**,28.11,37.85,n/a**,37.7,1315,n/a**,1320,25.65,n/a**,25.77,14.04,n/a**,14.04,5.82,n/a**,5.87,3.1,n/a**,3.12,2.72,n/a**,2.73,3.13,n/a**,3.17,n/a*,n/a**,n/a*,686,n/a**,686
4/1/2020,54035,27.94,n/a**,27.94,37.61,n/a**,37.61,1275,n/a**,1275,30.8,n/a**,30.8,8.2,n/a**,8.2,4.96,n/a**,4.96,3.28,n/a**,3.28,4.4,n/a**,4.4,5.46,n/a**,5.46,n/a*,n/a**,n/a*,687,n/a**,687
4/1/2020,54037,26.88,n/a**,26.81,31.57,n/a**,31.44,1346,n/a**,1384,29.58,n/a**,29.77,10.12,n/a**,10.18,7.66,n/a**,7.35,1.93,n/a**,1.94,1.25,n/a**,1.26,3.64,n/a**,3.44,n/a*,n/a**,n/a*,693,n/a**,693
4/1/2020,54039,34.14,n/a**,33.58,46.36,n/a**,45.81,1861,n/a**,1861,30.26,n/a**,30.03,18.83,n/a**,18.28,6.63,n/a**,6.6,5.2,n/a**,5.28,2.02,n/a**,2.08,3.52,n/a**,3.57,2.91,n/a**,3,666,n/a**,667
4/1/2020,54041,31.56,n/a**,31.56,37.87,n/a**,37.87,1986,n/a**,1986,29.49,n/a**,29.49,n/a*,n/a**,n/a*,10.32,n/a**,10.32,8.16,n/a**,8.16,5.97,n/a**,5.97,4.98,n/a**,4.98,n/a*,n/a**,n/a*,666,n/a**,666
4/1/2020,54043,37.69,n/a**,37.69,46.29,n/a**,46.29,1583,n/a**,1583,28.12,n/a**,28.12,n/a*,n/a**,n/a*,8.7,n/a**,8.7,6.67,n/a**,6.67,n/a*,n/a**,n/a*,2.37,n/a**,2.37,n/a*,n/a**,n/a*,651,n/a**,651
4/1/2020,54045,38.32,n/a**,38.4,52,n/a**,51.9,1491,n/a**,1483,32.13,n/a**,32.13,n/a*,n/a**,n/a*,7.81,n/a**,7.81,4.1,n/a**,4.1,n/a*,n/a**,n/a*,4.21,n/a**,4.22,n/a*,n/a**,n/a*,637,n/a**,637
4/1/2020,54047,39.15,n/a*,38.99,48.4,n/a*,48.38,1620,n/a*,1620,34.74,n/a*,34.78,n/a*,n/a*,n/a*,8.82,n/a*,8.91,6.06,n/a*,6.06,n/a*,n/a*,n/a*,1.78,n/a*,1.81,n/a*,n/a*,n/a*,633,n/a*,633
4/1/2020,54049,26.55,n/a**,25.94,40.25,n/a**,39.87,1187,n/a**,1187,25.23,n/a**,25.1,12.35,n/a**,12.35,6.46,n/a**,6.33,3.28,n/a**,3.07,2.31,n/a**,2.32,4.11,n/a**,4.18,n/a*,n/a**,n/a*,683,n/a**,684
4/1/2020,54051,28.44,n/a**,28.44,38.46,n/a**,38.46,1965,n/a**,1965,26.47,n/a**,26.47,17.46,n/a**,17.46,6.06,n/a**,6.06,4.35,n/a**,4.35,3.67,n/a**,3.67,3.03,n/a**,3.03,n/a*,n/a**,n/a*,689,n/a**,689
4/1/2020,54053,28.47,n/a**,28.54,37.87,n/a**,37.97,1218,n/a**,1218,30.82,n/a**,30.82,14.55,n/a**,14.55,6.77,n/a**,6.77,3.16,n/a**,3.16,1.28,n/a**,1.28,5.69,n/a**,5.71,n/a*,n/a**,n/a*,675,n/a**,676
4/1/2020,54055,36.41,n/a**,38.44,44.69,n/a**,46.64,1710,n/a**,1603,32.02,n/a**,32.01,30,n/a**,31.86,8.8,n/a**,7.76,6.72,n/a**,6.29,3.13,n/a**,2.5,4.14,n/a**,4.17,n/a*,n/a**,n/a*,656,n/a**,647
4/1/2020,54057,27.09,n/a**,26.74,36.79,n/a**,36.28,1240,n/a**,1236,28.51,n/a**,28.08,9.43,n/a**,9.43,5.58,n/a**,5.31,1.04,n/a**,1.06,1.38,n/a**,1.38,5.87,n/a**,5.81,n/a*,n/a**,n/a*,702,n/a**,703
4/1/2020,54059,45.59,n/a**,45.59,60.29,n/a**,60.71,1865,n/a**,1862,36.65,n/a**,36.52,n/a*,n/a**,n/a*,11.19,n/a**,11.51,10.63,n/a**,10.9,n/a*,n/a**,n/a*,3.92,n/a**,4.03,n/a*,n/a**,n/a*,611,n/a**,611
4/1/2020,54061,27,n/a**,26.79,34.93,n/a**,34.89,1630,n/a**,1594,27.55,n/a**,27.03,16.32,n/a**,16.13,4.35,n/a**,4.12,2.63,n/a**,2.33,3.06,n/a**,2.79,3.37,n/a**,3.04,n/a*,n/a**,n/a*,688,n/a**,692
4/1/2020,54063,27.66,n/a**,26.92,32.45,n/a**,31.87,1271,n/a**,1236,27.88,n/a**,28.39,n/a*,n/a**,n/a*,2.13,n/a**,2.2,2.82,n/a**,2.9,n/a*,n/a**,n/a*,2.66,n/a**,2.75,n/a*,n/a**,n/a*,676,n/a**,676
4/1/2020,54065,21.19,n/a**,21.19,32.12,n/a**,32.12,1293,n/a**,1293,24.32,n/a**,24.32,n/a*,n/a**,n/a*,4.55,n/a**,4.55,2.5,n/a**,2.5,1.04,n/a**,1.04,3.97,n/a**,3.97,n/a*,n/a**,n/a*,709,n/a**,709
4/1/2020,54067,33.25,n/a**,32.89,45.12,n/a**,44.92,1994,n/a**,1849,27.74,n/a**,27.87,n/a*,n/a**,n/a*,7.01,n/a**,7.05,7.45,n/a**,7.5,1.92,n/a**,1.92,5.54,n/a**,5.35,n/a*,n/a**,n/a*,661,n/a**,661
4/1/2020,54069,27.8,n/a**,27.93,35.09,n/a**,35.15,1775,n/a**,1775,25.16,n/a**,25.05,14.88,n/a**,14.88,6.35,n/a**,6.35,3.03,n/a**,3.03,3.41,n/a**,3.41,6.34,n/a**,6.4,n/a*,n/a**,n/a*,700,n/a**,701
4/1/2020,54071,19.83,n/a**,19.83,25.62,n/a**,25.62,n/a*,n/a**,n/a*,20.32,n/a**,20.32,n/a*,n/a**,n/a*,9.26,n/a**,9.26,3.85,n/a**,3.85,n/a*,n/a**,n/a*,0.83,n/a**,0.83,n/a*,n/a**,n/a*,700,n/a**,700
4/1/2020,54073,24.53,n/a**,24.53,44.34,n/a**,44.34,n/a*,n/a**,n/a*,30.5,n/a**,30.5,n/a*,n/a**,n/a*,3.57,n/a**,3.57,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,5.66,n/a**,5.66,n/a*,n/a**,n/a*,655,n/a**,655
4/1/2020,54075,20.51,n/a**,20.51,27.35,n/a**,27.35,n/a*,n/a**,n/a*,25.62,n/a**,25.62,n/a*,n/a**,n/a*,2.9,n/a**,2.9,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.71,n/a**,1.71,n/a*,n/a**,n/a*,713,n/a**,713
4/1/2020,54077,27.25,n/a**,27.25,36.67,n/a**,36.67,1594,n/a**,1594,28.88,n/a**,28.88,12.5,n/a**,12.5,7.87,n/a**,7.87,4.74,n/a**,4.74,5.34,n/a**,5.34,3.92,n/a**,3.92,n/a*,n/a**,n/a*,675,n/a**,675
4/1/2020,54079,23.54,n/a**,23.57,35.09,n/a**,35.13,1937,n/a**,1937,25.15,n/a**,25.18,9.21,n/a**,9.21,4.61,n/a**,4.62,2.08,n/a**,2.08,2.12,n/a**,2.13,2.51,n/a**,2.52,n/a*,n/a**,n/a*,706,n/a**,704
4/1/2020,54081,31.24,n/a**,31.12,41.07,n/a**,40.82,1318,n/a**,1324,29,n/a**,28.64,16.88,n/a**,16.03,7.49,n/a**,7.49,2.16,n/a**,2.21,4.56,n/a**,4.62,5.62,n/a**,5.61,2.94,n/a**,3.03,669,n/a**,670
4/1/2020,54083,28.9,n/a**,28.9,38.3,n/a**,38.3,1322,n/a**,1322,28.1,n/a**,28.1,10.77,n/a**,10.77,5.63,n/a**,5.63,2.08,n/a**,2.08,4,n/a**,4,3.21,n/a**,3.21,n/a*,n/a**,n/a*,671,n/a**,671
4/1/2020,54085,23.81,n/a**,23.81,38.69,n/a**,38.69,1890,n/a**,1890,25.07,n/a**,25.07,n/a*,n/a**,n/a*,7.78,n/a**,7.78,3.66,n/a**,3.66,n/a*,n/a**,n/a*,9.52,n/a**,9.52,n/a*,n/a**,n/a*,681,n/a**,681
4/1/2020,54087,34.52,n/a**,34.52,44.16,n/a**,44.16,1808,n/a**,1808,26.96,n/a**,26.96,n/a*,n/a**,n/a*,4.76,n/a**,4.76,4,n/a**,4,n/a*,n/a**,n/a*,3.05,n/a**,3.05,n/a*,n/a**,n/a*,662,n/a**,662
4/1/2020,54089,27.75,n/a**,27.33,33.53,n/a**,33.14,1786,n/a**,1847,28.04,n/a**,28,n/a*,n/a**,n/a*,4.49,n/a**,4.55,8.11,n/a**,8.11,n/a*,n/a**,n/a*,4.62,n/a**,4.65,n/a*,n/a**,n/a*,696,n/a**,696
4/1/2020,54091,28.49,n/a**,28.49,33.87,n/a**,33.87,1392,n/a**,1392,27.25,n/a**,27.25,n/a*,n/a**,n/a*,5.1,n/a**,5.1,0,n/a**,0,n/a*,n/a**,n/a*,3.76,n/a**,3.76,n/a*,n/a**,n/a*,687,n/a**,687
4/1/2020,54093,23.58,n/a**,23.81,32.08,n/a**,32.38,n/a*,n/a**,n/a*,24.08,n/a**,24.08,n/a*,n/a**,n/a*,8.93,n/a**,8.93,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.89,n/a**,1.9,n/a*,n/a**,n/a*,684,n/a**,688
4/1/2020,54095,30.47,n/a**,29.92,43.75,n/a**,43.31,1458,n/a**,1463,28.36,n/a**,28.36,n/a*,n/a**,n/a*,10.14,n/a**,10.14,9.68,n/a**,9.68,n/a*,n/a**,n/a*,9.38,n/a**,9.45,n/a*,n/a**,n/a*,675,n/a**,675
4/1/2020,54097,29.45,n/a**,29.33,41.69,n/a**,41.35,1380,n/a**,1393,27.38,n/a**,27.5,11.32,n/a**,11.54,8.77,n/a**,8.77,2.88,n/a**,2.9,2.63,n/a**,2.63,4.08,n/a**,4.11,n/a*,n/a**,n/a*,680,n/a**,680
4/1/2020,54099,33.77,n/a**,33.88,42.9,n/a**,42.88,2023,n/a**,1981,30.2,n/a**,30.28,18.18,n/a**,18.18,10.27,n/a**,10.27,3.02,n/a**,3.03,3.2,n/a**,3.23,4.73,n/a**,4.75,n/a*,n/a**,n/a*,668,n/a**,668
4/1/2020,54101,38.89,n/a**,38.89,46.03,n/a**,46.03,1297,n/a**,1297,30.06,n/a**,30.06,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,3.7,n/a**,3.7,n/a*,n/a**,n/a*,1.59,n/a**,1.59,n/a*,n/a**,n/a*,656,n/a**,656
4/1/2020,54103,27.2,n/a**,27.31,38.4,n/a**,38.55,1539,n/a**,1539,27.3,n/a**,27.3,n/a*,n/a**,n/a*,6.98,n/a**,6.98,4.2,n/a**,4.2,1.54,n/a**,1.54,2.8,n/a**,2.81,n/a*,n/a**,n/a*,692,n/a**,692
4/1/2020,54105,27.59,n/a**,27.59,39.08,n/a**,39.08,n/a*,n/a**,n/a*,23.36,n/a**,23.36,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.6,n/a**,4.6,n/a*,n/a**,n/a*,687,n/a**,687
4/1/2020,54107,27.64,n/a**,27.57,35.21,n/a**,35.21,1555,n/a**,1555,27.21,n/a**,27.2,20.81,n/a**,20.81,6.35,n/a**,6.39,2.93,n/a**,2.94,2.31,n/a**,2.31,6.43,n/a**,6.34,2.22,n/a**,2.27,685,n/a**,684
4/1/2020,54109,37.81,n/a**,37.74,49.38,n/a**,49.06,1375,n/a**,1375,34.75,n/a**,34.24,n/a*,n/a**,n/a*,10.17,n/a**,10.34,5.84,n/a**,5.88,n/a*,n/a**,n/a*,4.69,n/a**,4.72,n/a*,n/a**,n/a*,646,n/a**,648
4/1/2020,55001,17.26,n/a**,17.26,21.92,n/a**,21.92,2603,n/a**,2603,23.06,n/a**,23.06,n/a*,n/a**,n/a*,4.52,n/a**,4.52,5.3,n/a**,5.3,4.35,n/a**,4.35,4.93,n/a**,4.93,n/a*,n/a**,n/a*,732,n/a**,732
4/1/2020,55003,18.07,n/a*,17.21,21.69,n/a*,20.9,2419,n/a*,2532,25.89,n/a*,25.85,n/a*,n/a*,n/a*,4,n/a*,4.05,2.38,n/a*,2.5,2.78,n/a*,2.86,3.61,n/a*,3.28,n/a*,n/a*,n/a*,728,n/a*,729
4/1/2020,55005,18.26,n/a**,18.29,22.97,n/a**,23.01,1826,n/a**,1826,25.04,n/a**,25.04,16.67,n/a**,16.67,4.25,n/a**,4.25,3.36,n/a**,3.36,3.02,n/a**,3.02,2.21,n/a**,2.21,n/a*,n/a**,n/a*,730,n/a**,730
4/1/2020,55007,13.69,n/a**,13.59,14.52,n/a**,14.56,n/a*,n/a**,n/a*,20.07,n/a**,20.81,n/a*,n/a**,n/a*,3.82,n/a**,3.65,3.75,n/a**,4.62,4.62,n/a**,5.08,2.9,n/a**,2.91,n/a*,n/a**,n/a*,743,n/a**,744
4/1/2020,55009,16.1,n/a*,14.35,19.06,n/a*,17.24,2000,n/a*,2026,20.5,n/a*,20.15,10.85,n/a*,9.98,3.26,n/a*,2.97,1.98,n/a*,1.94,1.23,n/a*,1.26,3.63,n/a*,3.67,6.94,n/a*,7.09,745,n/a*,752
4/1/2020,55011,8.88,n/a**,8.88,13.55,n/a**,13.55,n/a*,n/a**,n/a*,22.12,n/a**,22.12,n/a*,n/a**,n/a*,4.55,n/a**,4.55,1.32,n/a**,1.32,0,n/a**,0,3.27,n/a**,3.27,n/a*,n/a**,n/a*,743,n/a**,743
4/1/2020,55013,16.17,n/a**,15.53,18.42,n/a**,17.8,n/a*,n/a**,n/a*,20.68,n/a**,20.31,n/a*,n/a**,n/a*,2.99,n/a**,3.01,1.05,n/a**,1.05,5.26,n/a**,5.26,2.26,n/a**,2.27,n/a*,n/a**,n/a*,746,n/a**,750
4/1/2020,55015,10.18,n/a**,10.18,14.49,n/a**,14.49,1502,n/a**,1502,18.77,n/a**,18.77,5.5,n/a**,5.5,3.12,n/a**,3.12,4.01,n/a**,4.01,0.32,n/a**,0.32,2.87,n/a**,2.87,n/a*,n/a**,n/a*,760,n/a**,760
4/1/2020,55017,13.16,n/a**,13.16,18.62,n/a**,18.62,1977,n/a**,1977,24.59,n/a**,24.59,9.43,n/a**,9.43,3.44,n/a**,3.44,1.6,n/a**,1.6,2.27,n/a**,2.27,4.96,n/a**,4.96,n/a*,n/a**,n/a*,735,n/a**,735
4/1/2020,55019,18.15,n/a**,18.15,22.5,n/a**,22.5,2213,n/a**,2213,26.29,n/a**,26.29,15,n/a**,15,2.22,n/a**,2.22,2.55,n/a**,2.55,0.65,n/a**,0.65,2.46,n/a**,2.46,n/a*,n/a**,n/a*,710,n/a**,710
4/1/2020,55021,15.66,n/a**,15.66,18.18,n/a**,18.18,1947,n/a**,1947,24.44,n/a**,24.44,7.89,n/a**,7.89,3.59,n/a**,3.59,4.22,n/a**,4.22,1.52,n/a**,1.52,4.49,n/a**,4.49,n/a*,n/a**,n/a*,737,n/a**,737
4/1/2020,55023,18.75,n/a**,18.75,20,n/a**,20,n/a*,n/a**,n/a*,26.68,n/a**,26.68,n/a*,n/a**,n/a*,6.72,n/a**,6.72,2.94,n/a**,2.94,3.64,n/a**,3.64,2.08,n/a**,2.08,n/a*,n/a**,n/a*,708,n/a**,708
4/1/2020,55025,12.31,n/a**,11.32,14.85,n/a**,13.71,1718,n/a**,1730,19.83,n/a**,19.52,7.21,n/a**,6.98,2.37,n/a**,2.22,2.18,n/a**,2.06,0.77,n/a**,0.75,3.1,n/a**,2.83,9.73,n/a**,9.42,755,n/a**,757
4/1/2020,55027,15.41,n/a**,15.41,20.89,n/a**,20.89,1940,n/a**,1940,23.51,n/a**,23.51,10.34,n/a**,10.34,3.35,n/a**,3.35,4.15,n/a**,4.15,1.58,n/a**,1.58,4.07,n/a**,4.07,9.09,n/a**,9.09,734,n/a**,734
4/1/2020,55029,8.43,n/a**,8.43,12.05,n/a**,12.05,2000,n/a**,2000,16.99,n/a**,16.99,n/a*,n/a**,n/a*,1.77,n/a**,1.77,0.54,n/a**,0.54,0.6,n/a**,0.6,2.01,n/a**,2.01,n/a*,n/a**,n/a*,772,n/a**,772
4/1/2020,55031,18.54,n/a**,18.54,21.4,n/a**,21.4,2130,n/a**,2130,28.49,n/a**,28.49,13.74,n/a**,13.74,6.98,n/a**,6.98,2.14,n/a**,2.14,2.29,n/a**,2.29,7.42,n/a**,7.42,3.85,n/a**,3.85,712,n/a**,712
4/1/2020,55033,16.98,n/a**,17.01,19.52,n/a**,19.55,2369,n/a**,2369,24.99,n/a**,24.99,14.29,n/a**,14.29,2.54,n/a**,2.54,1.68,n/a**,1.68,2.56,n/a**,2.56,5.08,n/a**,5.09,n/a*,n/a**,n/a*,729,n/a**,730
4/1/2020,55035,14.81,n/a**,14.79,18,n/a**,17.93,1882,n/a**,1810,22.83,n/a**,22.74,11.11,n/a**,11.15,3.09,n/a**,3.11,2.08,n/a**,2.1,2.17,n/a**,1.99,3.96,n/a**,3.99,9.84,n/a**,9.84,742,n/a**,743
4/1/2020,55037,10.94,n/a**,10.94,21.88,n/a**,21.88,n/a*,n/a**,n/a*,18.76,n/a**,18.76,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1.56,n/a**,1.56,n/a*,n/a**,n/a*,786,n/a**,786
4/1/2020,55039,17.15,n/a**,17,21.4,n/a**,21.22,1732,n/a**,1718,21.12,n/a**,21.11,10.91,n/a**,10.55,2.84,n/a**,2.84,2.48,n/a**,2.48,2.77,n/a**,2.77,3.5,n/a**,3.53,8.93,n/a**,8.93,741,n/a**,742
4/1/2020,55041,20.39,n/a**,20.39,28.29,n/a**,28.29,n/a*,n/a**,n/a*,30.8,n/a**,30.8,n/a*,n/a**,n/a*,1.19,n/a**,1.19,1.61,n/a**,1.61,n/a*,n/a**,n/a*,1.32,n/a**,1.32,n/a*,n/a**,n/a*,686,n/a**,686
4/1/2020,55043,14.48,n/a**,14.64,18,n/a**,18.06,2385,n/a**,2388,23.36,n/a**,23.41,10.43,n/a**,10.53,3.43,n/a**,3.48,3.35,n/a**,3.4,3.03,n/a**,3.09,2.71,n/a**,2.74,n/a*,n/a**,n/a*,733,n/a**,733
4/1/2020,55045,15.01,n/a**,15.01,17.18,n/a**,17.18,1097,n/a**,1097,23.46,n/a**,23.46,4.41,n/a**,4.41,3.1,n/a**,3.1,0.9,n/a**,0.9,1,n/a**,1,3.25,n/a**,3.25,n/a*,n/a**,n/a*,740,n/a**,740
4/1/2020,55047,18.75,n/a**,18.75,22.7,n/a**,22.7,1007,n/a**,1007,22.45,n/a**,22.45,n/a*,n/a**,n/a*,3.66,n/a**,3.66,3.74,n/a**,3.74,0,n/a**,0,4.61,n/a**,4.61,n/a*,n/a**,n/a*,717,n/a**,717
4/1/2020,55049,10.18,n/a**,10.18,13.05,n/a**,13.05,2380,n/a**,2380,21.05,n/a**,21.05,13.46,n/a**,13.46,1.19,n/a**,1.19,0.6,n/a**,0.6,0,n/a**,0,3.13,n/a**,3.13,n/a*,n/a**,n/a*,751,n/a**,751
4/1/2020,55051,13.21,n/a**,10.64,20.75,n/a**,19.15,n/a*,n/a**,n/a*,17.75,n/a**,17.24,n/a*,n/a**,n/a*,1.43,n/a**,1.56,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,0.94,n/a**,1.06,n/a*,n/a**,n/a*,758,n/a**,762
4/1/2020,55053,17.8,n/a**,17.8,24.27,n/a**,24.27,3302,n/a**,3302,23.58,n/a**,23.58,n/a*,n/a**,n/a*,6.92,n/a**,6.92,4.73,n/a**,4.73,3.54,n/a**,3.54,2.59,n/a**,2.59,n/a*,n/a**,n/a*,711,n/a**,711
4/1/2020,55055,16.74,n/a**,16.74,20.14,n/a**,20.14,2541,n/a**,2541,24.46,n/a**,24.46,6.74,n/a**,6.74,3.74,n/a**,3.74,2.17,n/a**,2.17,1.77,n/a**,1.77,3.92,n/a**,3.92,9.62,n/a**,9.62,729,n/a**,729
4/1/2020,55057,19.65,n/a**,19.85,23.63,n/a**,23.62,2568,n/a**,2593,26.9,n/a**,26.95,20.69,n/a**,20.69,3.29,n/a**,3.35,3.91,n/a**,3.95,1.65,n/a**,1.68,2.24,n/a**,2.26,n/a*,n/a**,n/a*,707,n/a**,706
4/1/2020,55059,21.47,n/a**,21.5,24.75,n/a**,24.81,1468,n/a**,1463,26.17,n/a**,26.15,11.18,n/a**,11.2,4.27,n/a**,4.33,2.89,n/a**,2.91,2.71,n/a**,2.73,5.75,n/a**,5.74,6.04,n/a**,6.12,707,n/a**,707
4/1/2020,55061,13.31,n/a**,13.31,14.2,n/a**,14.2,n/a*,n/a**,n/a*,18.38,n/a**,18.38,n/a*,n/a**,n/a*,1.79,n/a**,1.79,0.67,n/a**,0.67,1.61,n/a**,1.61,1.48,n/a**,1.48,n/a*,n/a**,n/a*,758,n/a**,758
4/1/2020,55063,14.43,n/a**,14.37,16.51,n/a**,16.51,2348,n/a**,2369,21.31,n/a**,21.24,7.58,n/a**,7.61,2.86,n/a**,2.77,1.26,n/a**,1.26,1.03,n/a**,1.03,3.64,n/a**,3.65,6.35,n/a**,6.35,743,n/a**,743
4/1/2020,55065,15.23,n/a**,15.23,18.11,n/a**,18.11,n/a*,n/a**,n/a*,24.77,n/a**,24.77,n/a*,n/a**,n/a*,1.44,n/a**,1.44,0,n/a**,0,1.39,n/a**,1.39,3.29,n/a**,3.29,n/a*,n/a**,n/a*,718,n/a**,718
4/1/2020,55067,16.52,n/a**,16.52,23.42,n/a**,23.42,2013,n/a**,2013,25.98,n/a**,25.98,n/a*,n/a**,n/a*,3.09,n/a**,3.09,0.78,n/a**,0.78,2.73,n/a**,2.73,5.11,n/a**,5.11,n/a*,n/a**,n/a*,716,n/a**,716
4/1/2020,55069,16.14,n/a**,16.14,23.64,n/a**,23.64,2283,n/a**,2283,23.44,n/a**,23.44,13.21,n/a**,13.21,5.2,n/a**,5.2,3.05,n/a**,3.05,3.45,n/a**,3.45,6.59,n/a**,6.59,n/a*,n/a**,n/a*,739,n/a**,739
4/1/2020,55071,16.52,n/a**,16.49,19.1,n/a**,19.09,2138,n/a**,2074,18.46,n/a**,18.43,9.89,n/a**,9.89,3.4,n/a**,3.29,2.46,n/a**,2.46,1.27,n/a**,1.28,2.9,n/a**,2.84,n/a*,n/a**,n/a*,755,n/a**,755
4/1/2020,55073,13.68,n/a**,13.65,17.39,n/a**,17.36,1833,n/a**,1822,21.98,n/a**,21.99,8.31,n/a**,8.31,2.29,n/a**,2.29,2.19,n/a**,2.19,1.76,n/a**,1.76,3.2,n/a**,3.21,11.11,n/a**,11.11,747,n/a**,747
4/1/2020,55075,17,n/a**,17,20.86,n/a**,20.86,1388,n/a**,1388,23.65,n/a**,23.65,12.35,n/a**,12.35,3.71,n/a**,3.71,2.92,n/a**,2.92,0.89,n/a**,0.89,3.43,n/a**,3.43,n/a*,n/a**,n/a*,738,n/a**,738
4/1/2020,55077,15.15,n/a**,15.15,19.91,n/a**,19.91,n/a*,n/a**,n/a*,24.93,n/a**,24.93,n/a*,n/a**,n/a*,4.14,n/a**,4.14,1.01,n/a**,1.01,3.09,n/a**,3.09,3.9,n/a**,3.9,n/a*,n/a**,n/a*,726,n/a**,726
4/1/2020,55078,45.76,45.76,n/a**,47.46,47.46,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,15.25,15.25,n/a**,n/a*,n/a*,n/a**,633,633,n/a**
4/1/2020,55079,31.32,49.66,17.36,35.97,54.62,21.77,1650,1695,1547,28.31,36.98,24.55,15.43,24.46,8.78,5.74,9.55,4.08,5.21,8.45,3.15,2.72,4.59,2,7.66,11.29,4.96,8.7,9.02,8.17,675,593,729
4/1/2020,55081,19.24,n/a**,19.33,22.4,n/a**,22.5,2731,n/a**,2731,23.12,n/a**,23.25,5.88,n/a**,5.88,4.97,n/a**,5,5.3,n/a**,5.3,0.54,n/a**,0.54,4.57,n/a**,4.6,n/a*,n/a**,n/a*,721,n/a**,719
4/1/2020,55083,14.53,n/a**,14.53,19.76,n/a**,19.76,1569,n/a**,1569,22.8,n/a**,22.8,13.92,n/a**,13.92,3.25,n/a**,3.25,1.23,n/a**,1.23,1.36,n/a**,1.36,3.04,n/a**,3.04,n/a*,n/a**,n/a*,742,n/a**,742
4/1/2020,55085,14.73,n/a**,14.77,18.29,n/a**,18.35,2105,n/a**,2105,21.33,n/a**,21.36,14.1,n/a**,14.29,3.68,n/a**,3.69,2.62,n/a**,2.63,3.13,n/a**,3.14,2.79,n/a**,2.8,n/a*,n/a**,n/a*,754,n/a**,753
4/1/2020,55087,13.78,n/a**,13.78,16.13,n/a**,16.1,1768,n/a**,1794,19.95,n/a**,19.96,8.6,n/a**,8.6,3.01,n/a**,3.02,2.77,n/a**,2.77,1.68,n/a**,1.68,3.63,n/a**,3.64,11.43,n/a**,11.43,747,n/a**,747
4/1/2020,55089,7.91,n/a**,7.91,8.8,n/a**,8.8,1527,n/a**,1527,18.44,n/a**,18.44,5.77,n/a**,5.77,1.63,n/a**,1.63,1.4,n/a**,1.4,1.06,n/a**,1.06,1.99,n/a**,1.99,n/a*,n/a**,n/a*,774,n/a**,774
4/1/2020,55091,13.16,n/a**,13.16,12.28,n/a**,12.28,n/a*,n/a**,n/a*,23.52,n/a**,23.52,n/a*,n/a**,n/a*,2.82,n/a**,2.82,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,4.39,n/a**,4.39,n/a*,n/a**,n/a*,736,n/a**,736
4/1/2020,55093,14.04,n/a**,14.04,14.97,n/a**,14.97,2116,n/a**,2116,23.91,n/a**,23.91,8.16,n/a**,8.16,2.97,n/a**,2.97,1.4,n/a**,1.4,2.09,n/a**,2.09,3.4,n/a**,3.4,n/a*,n/a**,n/a*,737,n/a**,737
4/1/2020,55095,13.39,n/a**,13.39,15.03,n/a**,15.03,2329,n/a**,2329,26.68,n/a**,26.68,15.45,n/a**,15.45,5.63,n/a**,5.63,2.82,n/a**,2.82,1.66,n/a**,1.66,2.83,n/a**,2.83,n/a*,n/a**,n/a*,732,n/a**,732
4/1/2020,55097,12.37,n/a**,12.37,16.18,n/a**,16.18,1178,n/a**,1178,20.55,n/a**,20.55,6.4,n/a**,6.4,2.85,n/a**,2.85,2.33,n/a**,2.33,1.21,n/a**,1.21,2.28,n/a**,2.28,n/a*,n/a**,n/a*,753,n/a**,753
